id,video_id,start_frame,end_frame,class,total_frames,fps
7462,train2480,0,33,9,232,30.0
7463,train2480,86,126,9,232,30.0
7464,train2480,0,230,37,232,30.0
7465,train2481,0,329,21,331,30.0
7466,train2481,194,278,8,331,30.0
7467,train2482,0,195,23,415,30.0
7468,train2482,198,290,23,415,30.0
7469,train2482,288,321,15,415,30.0
7470,train2482,319,361,20,415,30.0
7471,train2482,361,413,15,415,30.0
7472,train2483,0,272,21,274,30.0
7473,train2483,53,77,9,274,30.0
7474,train2483,0,272,24,274,30.0
7475,train2484,34,445,24,446,30.0
7476,train2484,23,80,8,446,30.0
7477,train2484,248,368,9,446,30.0
7478,train2484,416,445,9,446,30.0
7479,train2485,2,69,10,334,30.0
7480,train2485,14,168,8,334,30.0
7481,train2485,173,260,8,334,30.0
7482,train2485,0,333,22,334,30.0
7483,train2486,0,145,12,146,29.0
7484,train2486,48,77,5,146,29.0
7485,train2486,75,111,6,146,29.0
7486,train2487,0,211,21,312,29.0
7487,train2487,0,88,0,312,29.0
7488,train2487,118,153,8,312,29.0
7489,train2487,190,234,29,312,29.0
7490,train2487,234,267,13,312,29.0
7491,train2487,266,310,14,312,29.0
7492,train2488,30,129,24,226,30.0
7493,train2488,53,162,9,226,30.0
7494,train2489,0,363,49,365,30.0
7495,train2489,143,180,10,365,30.0
7496,train2489,281,363,10,365,30.0
7497,train2490,1,34,10,153,30.0
7498,train2490,28,70,30,153,30.0
7499,train2491,28,74,49,154,30.0
7500,train2491,25,55,2,154,30.0
7501,train2492,0,63,4,372,29.0
7502,train2492,55,120,29,372,29.0
7503,train2492,49,89,49,372,29.0
7504,train2492,116,370,15,372,29.0
7505,train2492,143,214,8,372,29.0
7506,train2493,0,84,30,359,30.0
7507,train2493,237,358,24,359,30.0
7508,train2493,76,270,12,359,30.0
7509,train2493,0,51,1,359,30.0
7510,train2493,129,180,10,359,30.0
7511,train2493,183,225,7,359,30.0
7512,train2494,0,269,21,271,29.0
7513,train2494,56,89,8,271,29.0
7514,train2495,0,181,23,355,30.0
7515,train2495,178,354,19,355,30.0
7516,train2496,0,93,19,352,30.0
7517,train2496,126,348,49,352,30.0
7518,train2496,270,300,10,352,30.0
7519,train2496,66,173,9,352,30.0
7520,train2497,2,32,8,151,30.0
7521,train2497,9,50,22,151,30.0
7522,train2498,65,429,21,433,30.0
7523,train2498,102,139,9,433,30.0
7524,train2498,276,328,9,433,30.0
7525,train2499,116,149,19,153,30.0
7526,train2499,95,143,7,153,30.0
7527,train2500,2,46,19,165,30.0
7528,train2500,46,83,43,165,30.0
7529,train2500,83,127,19,165,30.0
7530,train2501,0,36,30,340,30.0
7531,train2501,165,336,49,340,30.0
7532,train2501,0,74,8,340,30.0
7533,train2501,74,204,9,340,30.0
7534,train2501,270,338,9,340,30.0
7535,train2502,216,297,17,393,30.0
7536,train2502,257,321,49,393,30.0
7537,train2502,330,369,9,393,30.0
7538,train2503,58,126,27,240,29.0
7539,train2503,124,204,26,240,29.0
7540,train2504,52,83,8,352,29.0
7541,train2504,74,140,0,352,29.0
7542,train2504,133,313,49,352,29.0
7543,train2504,309,346,9,352,29.0
7544,train2505,126,392,17,432,30.0
7545,train2505,116,138,5,432,30.0
7546,train2505,242,290,8,432,30.0
7547,train2505,350,401,9,432,30.0
7548,train2506,0,47,19,229,30.0
7549,train2506,47,141,40,229,30.0
7550,train2507,0,265,6,267,30.0
7551,train2507,191,265,4,267,30.0
7552,train2508,0,22,34,346,29.0
7553,train2508,0,345,12,346,29.0
7554,train2508,0,64,7,346,29.0
7555,train2508,258,343,8,346,29.0
7556,train2509,72,212,49,278,30.0
7557,train2509,81,114,2,278,30.0
7558,train2509,126,162,2,278,30.0
7559,train2510,0,268,23,344,30.0
7560,train2510,213,343,17,344,30.0
7561,train2510,213,343,48,344,30.0
7562,train2511,0,434,21,436,30.0
7563,train2511,0,374,24,436,30.0
7564,train2511,5,90,8,436,30.0
7565,train2511,215,281,8,436,30.0
7566,train2511,349,434,8,436,30.0
7567,train2512,78,174,12,190,30.0
7568,train2512,59,86,7,190,30.0
7569,train2513,36,52,5,153,30.0
7570,train2513,45,82,19,153,30.0
7571,train2514,67,125,0,301,29.0
7572,train2514,83,125,29,301,29.0
7573,train2514,164,178,14,301,29.0
7574,train2514,227,296,21,301,29.0
7575,train2515,0,83,19,313,30.0
7576,train2515,78,311,49,313,30.0
7577,train2515,5,14,5,313,30.0
7578,train2515,35,62,7,313,30.0
7579,train2515,161,204,10,313,30.0
7580,train2516,0,72,29,428,30.0
7581,train2516,134,215,48,428,30.0
7582,train2516,311,426,19,428,30.0
7583,train2516,371,426,30,428,30.0
7584,train2516,0,426,8,428,30.0
7585,train2517,0,110,12,292,29.0
7586,train2517,110,144,48,292,29.0
7587,train2517,141,291,49,292,29.0
7588,train2517,14,217,7,292,29.0
7589,train2518,60,162,23,290,30.0
7590,train2518,134,202,29,290,30.0
7591,train2518,57,134,7,290,30.0
7592,train2519,123,156,9,406,30.0
7593,train2519,291,329,9,406,30.0
7594,train2519,0,131,7,406,30.0
7595,train2519,2,404,11,406,30.0
7596,train2520,42,124,8,280,30.0
7597,train2520,98,244,19,280,30.0
7598,train2521,335,358,25,360,30.0
7599,train2521,110,215,19,360,30.0
7600,train2521,215,264,20,360,30.0
7601,train2521,8,62,8,360,30.0
7602,train2521,81,104,7,360,30.0
7603,train2521,120,150,2,360,30.0
7604,train2521,194,225,8,360,30.0
7605,train2521,287,327,10,360,30.0
7606,train2522,0,292,12,437,30.0
7607,train2522,303,436,29,437,30.0
7608,train2522,271,436,49,437,30.0
7609,train2523,44,125,45,449,30.0
7610,train2523,221,335,19,449,30.0
7611,train2523,281,335,30,449,30.0
7612,train2523,0,335,8,449,30.0
7613,train2524,0,227,28,228,30.0
7614,train2524,0,227,21,228,30.0
7615,train2524,83,128,9,228,30.0
7616,train2525,188,245,49,331,30.0
7617,train2525,257,285,19,331,30.0
7618,train2525,150,326,8,331,30.0
7619,train2526,0,315,24,316,30.0
7620,train2526,0,78,19,316,30.0
7621,train2526,0,85,7,316,30.0
7622,train2527,46,91,9,155,30.0
7623,train2527,94,123,9,155,30.0
7624,train2528,0,89,8,229,30.0
7625,train2528,95,228,19,229,30.0
7626,train2529,75,111,20,348,30.0
7627,train2529,109,135,48,348,30.0
7628,train2529,135,163,23,348,30.0
7629,train2529,163,183,48,348,30.0
7630,train2529,183,234,49,348,30.0
7631,train2530,0,281,29,442,30.0
7632,train2530,219,441,8,442,30.0
7633,train2531,0,333,42,447,30.0
7634,train2531,333,445,2,447,30.0
7635,train2532,48,100,49,154,30.0
7636,train2532,59,103,29,154,30.0
7637,train2533,3,48,20,401,30.0
7638,train2533,52,217,49,401,30.0
7639,train2533,6,67,9,401,30.0
7640,train2534,95,113,8,294,29.0
7641,train2534,166,267,49,294,29.0
7642,train2535,0,158,49,311,30.0
7643,train2535,156,270,14,311,30.0
7644,train2535,264,309,19,311,30.0
7645,train2535,0,62,8,311,30.0
7646,train2535,60,123,9,311,30.0
7647,train2536,151,248,8,306,30.0
7648,train2536,245,304,2,306,30.0
7649,train2537,147,206,11,343,30.0
7650,train2537,0,342,24,343,30.0
7651,train2538,0,224,21,293,29.0
7652,train2538,222,292,44,293,29.0
7653,train2539,158,189,10,385,29.0
7654,train2539,214,383,9,385,29.0
7655,train2539,0,383,21,385,29.0
7656,train2540,0,416,25,420,30.0
7657,train2540,150,213,9,420,30.0
7658,train2540,291,341,19,420,30.0
7659,train2541,0,256,11,257,29.0
7660,train2541,204,256,24,257,29.0
7661,train2541,0,256,8,257,29.0
7662,train2542,91,111,8,149,29.0
7663,train2542,114,144,8,149,29.0
7664,train2543,13,343,21,348,30.0
7665,train2543,301,321,9,348,30.0
7666,train2544,0,30,17,433,30.0
7667,train2544,30,68,18,433,30.0
7668,train2544,68,194,19,433,30.0
7669,train2544,198,281,19,433,30.0
7670,train2544,285,347,19,433,30.0
7671,train2544,352,432,19,433,30.0
7672,train2545,0,51,13,157,30.0
7673,train2545,51,138,49,157,30.0
7674,train2546,0,120,17,385,30.0
7675,train2546,120,380,11,385,30.0
7676,train2546,114,183,10,385,30.0
7677,train2547,3,95,31,261,30.0
7678,train2547,92,134,19,261,30.0
7679,train2548,0,109,51,287,29.0
7680,train2548,112,286,51,287,29.0
7681,train2549,0,221,8,303,30.0
7682,train2549,81,147,17,303,30.0
7683,train2549,153,230,15,303,30.0
7684,train2549,264,299,18,303,30.0
7685,train2550,0,249,12,251,29.0
7686,train2550,0,36,10,251,29.0
7687,train2551,2,428,21,429,30.0
7688,train2551,197,216,8,429,30.0
7689,train2551,287,428,24,429,30.0
7690,train2552,0,244,12,246,30.0
7691,train2552,0,244,29,246,30.0
7692,train2553,70,202,19,312,30.0
7693,train2553,230,288,9,312,30.0
7694,train2553,61,235,8,312,30.0
7695,train2554,3,204,8,402,30.0
7696,train2554,246,366,7,402,30.0
7697,train2554,27,202,19,402,30.0
7698,train2554,241,401,19,402,30.0
7699,train2555,0,284,24,286,30.0
7700,train2555,0,284,8,286,30.0
7701,train2556,29,69,1,187,30.0
7702,train2556,29,112,10,187,30.0
7703,train2556,107,133,19,187,30.0
7704,train2557,47,128,48,350,30.0
7705,train2557,224,348,19,350,30.0
7706,train2557,284,348,30,350,30.0
7707,train2557,0,348,8,350,30.0
7708,train2558,0,66,15,325,30.0
7709,train2558,29,324,8,325,30.0
7710,train2559,0,48,9,337,30.0
7711,train2559,45,132,43,337,30.0
7712,train2559,122,335,24,337,30.0
7713,train2559,168,335,21,337,30.0
7714,train2560,64,399,21,404,30.0
7715,train2560,237,370,8,404,30.0
7716,train2561,0,247,24,249,30.0
7717,train2561,0,10,8,249,30.0
7718,train2562,231,435,12,439,30.0
7719,train2562,216,375,9,439,30.0
7720,train2563,60,93,48,294,30.0
7721,train2563,93,151,4,294,30.0
7722,train2563,151,188,1,294,30.0
7723,train2563,188,289,49,294,30.0
7724,train2564,0,253,21,448,30.0
7725,train2564,205,447,24,448,30.0
7726,train2564,276,295,20,448,30.0
7727,train2564,109,132,8,448,30.0
7728,train2564,243,271,9,448,30.0
7729,train2565,39,79,8,214,30.0
7730,train2565,118,189,49,214,30.0
7731,train2566,0,440,24,442,30.0
7732,train2566,0,440,21,442,30.0
7733,train2566,147,216,8,442,30.0
7734,train2567,91,161,19,335,29.0
7735,train2567,214,259,10,335,29.0
7736,train2568,77,241,24,295,30.0
7737,train2568,188,290,23,295,30.0
7738,train2568,65,101,8,295,30.0
7739,train2569,0,343,16,417,30.0
7740,train2569,0,415,16,417,30.0
7741,train2570,15,94,29,279,29.0
7742,train2570,0,101,0,279,29.0
7743,train2571,102,138,9,154,30.0
7744,train2571,114,151,47,154,30.0
7745,train2572,6,90,19,362,29.0
7746,train2572,148,310,19,362,29.0
7747,train2572,116,133,10,362,29.0
7748,train2572,276,309,10,362,29.0
7749,train2573,0,397,20,399,30.0
7750,train2573,196,395,29,399,30.0
7751,train2573,0,38,0,399,30.0
7752,train2573,238,397,1,399,30.0
7753,train2574,93,139,29,220,29.0
7754,train2574,90,202,8,220,29.0
7755,train2575,56,273,24,274,30.0
7756,train2575,8,273,11,274,30.0
7757,train2575,0,17,8,274,30.0
7758,train2576,56,108,8,310,30.0
7759,train2576,254,300,9,310,30.0
7760,train2576,0,150,12,310,30.0
7761,train2576,150,216,41,310,30.0
7762,train2576,0,306,25,310,30.0
7763,train2577,0,277,24,323,30.0
7764,train2577,159,226,12,323,30.0
7765,train2577,234,321,17,323,30.0
7766,train2577,301,322,9,323,30.0
7767,train2578,0,23,9,311,30.0
7768,train2578,0,309,7,311,30.0
7769,train2579,0,72,0,419,29.0
7770,train2579,0,37,10,419,29.0
7771,train2580,0,345,21,346,30.0
7772,train2580,0,345,24,346,30.0
7773,train2580,50,116,8,346,30.0
7774,train2581,209,411,25,415,30.0
7775,train2581,0,414,21,415,30.0
7776,train2581,25,65,8,415,30.0
7777,train2581,124,187,5,415,30.0
7778,train2581,203,247,8,415,30.0
7779,train2581,317,348,8,415,30.0
7780,train2582,2,59,8,254,29.0
7781,train2582,52,92,7,254,29.0
7782,train2582,66,129,8,254,29.0
7783,train2583,119,145,15,171,30.0
7784,train2583,83,169,1,171,30.0
7785,train2584,75,116,10,340,30.0
7786,train2584,126,171,8,340,30.0
7787,train2584,126,330,24,340,30.0
7788,train2585,0,336,11,338,30.0
7789,train2585,165,222,7,338,30.0
7790,train2585,251,270,8,338,30.0
7791,train2586,2,51,23,250,30.0
7792,train2586,50,128,24,250,30.0
7793,train2587,0,381,10,382,30.0
7794,train2587,281,381,8,382,30.0
7795,train2587,0,26,19,382,30.0
7796,train2587,24,192,8,382,30.0
7797,train2588,0,306,17,307,30.0
7798,train2588,0,83,48,307,30.0
7799,train2589,123,243,8,244,30.0
7800,train2589,0,243,25,244,30.0
7801,train2589,8,243,50,244,30.0
7802,train2590,9,341,24,352,30.0
7803,train2590,1,20,17,352,30.0
7804,train2590,200,241,23,352,30.0
7805,train2590,254,338,21,352,30.0
7806,train2590,252,288,8,352,30.0
7807,train2591,0,48,8,277,29.0
7808,train2591,48,276,0,277,29.0
7809,train2592,59,198,22,288,30.0
7810,train2592,51,78,9,288,30.0
7811,train2593,0,179,21,265,30.0
7812,train2593,179,264,49,265,30.0
7813,train2594,0,390,49,391,30.0
7814,train2594,363,389,23,391,30.0
7815,train2594,65,125,9,391,30.0
7816,train2594,158,192,9,391,30.0
7817,train2595,54,126,25,180,30.0
7818,train2595,115,145,17,180,30.0
7819,train2596,0,287,21,289,30.0
7820,train2596,0,53,8,289,30.0
7821,train2597,24,76,20,440,30.0
7822,train2597,75,247,8,440,30.0
7823,train2597,224,299,20,440,30.0
7824,train2598,0,144,8,322,30.0
7825,train2598,147,198,8,322,30.0
7826,train2598,0,66,22,322,30.0
7827,train2598,72,149,17,322,30.0
7828,train2598,167,228,17,322,30.0
7829,train2598,232,320,17,322,30.0
7830,train2598,0,152,0,322,30.0
7831,train2599,122,162,10,252,30.0
7832,train2599,162,248,41,252,30.0
7833,train2600,0,87,49,278,30.0
7834,train2600,87,276,21,278,30.0
7835,train2601,35,98,23,162,30.0
7836,train2601,98,117,20,162,30.0
7837,train2602,1,65,5,278,30.0
7838,train2602,41,140,40,278,30.0
7839,train2603,0,269,19,270,30.0
7840,train2603,251,269,44,270,30.0
7841,train2604,0,207,19,333,30.0
7842,train2604,203,332,49,333,30.0
7843,train2604,0,77,7,333,30.0
7844,train2604,101,147,7,333,30.0
7845,train2604,243,276,7,333,30.0
7846,train2605,0,95,9,356,29.0
7847,train2605,300,319,5,356,29.0
7848,train2605,0,220,21,356,29.0
7849,train2605,205,277,17,356,29.0
7850,train2605,274,355,23,356,29.0
7851,train2606,0,20,27,430,30.0
7852,train2606,0,110,26,430,30.0
7853,train2606,0,374,17,430,30.0
7854,train2606,374,428,19,430,30.0
7855,train2606,216,380,50,430,30.0
7856,train2606,216,380,4,430,30.0
7857,train2607,2,224,7,324,30.0
7858,train2607,69,323,37,324,30.0
7859,train2607,80,138,0,324,30.0
7860,train2607,164,186,29,324,30.0
7861,train2607,221,323,28,324,30.0
7862,train2608,87,116,17,153,30.0
7863,train2608,113,146,48,153,30.0
7864,train2609,24,378,23,379,30.0
7865,train2609,0,99,8,379,30.0
7866,train2610,97,118,47,147,29.0
7867,train2610,75,101,5,147,29.0
7868,train2611,0,296,21,297,29.0
7869,train2611,1,63,10,297,29.0
7870,train2611,150,175,9,297,29.0
7871,train2612,0,204,21,422,29.0
7872,train2612,49,98,8,422,29.0
7873,train2612,176,211,8,422,29.0
7874,train2613,39,255,24,256,30.0
7875,train2613,0,255,11,256,30.0
7876,train2614,0,295,24,296,30.0
7877,train2614,236,295,19,296,30.0
7878,train2615,0,28,8,324,30.0
7879,train2615,64,208,9,324,30.0
7880,train2615,214,322,8,324,30.0
7881,train2615,0,77,15,324,30.0
7882,train2615,158,238,19,324,30.0
7883,train2615,286,322,15,324,30.0
7884,train2616,72,236,49,240,30.0
7885,train2616,84,143,9,240,30.0
7886,train2617,3,93,17,229,30.0
7887,train2617,78,117,48,229,30.0
7888,train2618,48,127,0,199,30.0
7889,train2618,127,150,8,199,30.0
7890,train2619,0,112,12,411,29.0
7891,train2619,115,195,12,411,29.0
7892,train2619,185,398,19,411,29.0
7893,train2619,320,410,8,411,29.0
7894,train2619,320,410,7,411,29.0
7895,train2620,0,321,11,322,30.0
7896,train2620,35,45,8,322,30.0
7897,train2621,0,338,21,381,30.0
7898,train2621,90,125,8,381,30.0
7899,train2621,252,315,8,381,30.0
7900,train2622,132,189,24,272,30.0
7901,train2622,192,269,24,272,30.0
7902,train2623,6,162,8,373,30.0
7903,train2623,165,216,8,373,30.0
7904,train2623,0,84,22,373,30.0
7905,train2623,90,167,17,373,30.0
7906,train2623,185,246,17,373,30.0
7907,train2623,250,371,17,373,30.0
7908,train2623,0,170,0,373,30.0
7909,train2624,63,158,28,325,30.0
7910,train2624,158,297,24,325,30.0
7911,train2624,299,323,30,325,30.0
7912,train2624,18,33,12,325,30.0
7913,train2624,278,321,12,325,30.0
7914,train2624,284,323,1,325,30.0
7915,train2625,108,173,19,435,30.0
7916,train2625,186,233,19,435,30.0
7917,train2625,233,327,40,435,30.0
7918,train2625,414,433,19,435,30.0
7919,train2626,0,265,21,266,30.0
7920,train2626,0,64,8,266,30.0
7921,train2627,0,299,25,300,30.0
7922,train2627,0,299,35,300,30.0
7923,train2627,281,299,23,300,30.0
7924,train2628,0,33,42,154,30.0
7925,train2628,0,33,47,154,30.0
7926,train2629,0,353,12,354,29.0
7927,train2629,175,210,10,354,29.0
7928,train2629,215,265,7,354,29.0
7929,train2630,13,60,49,151,30.0
7930,train2630,15,54,30,151,30.0
7931,train2631,6,50,8,151,30.0
7932,train2631,50,77,7,151,30.0
7933,train2631,96,120,7,151,30.0
7934,train2632,30,74,8,197,30.0
7935,train2632,77,129,8,197,30.0
7936,train2633,0,164,0,307,30.0
7937,train2633,0,147,10,307,30.0
7938,train2633,153,305,24,307,30.0
7939,train2633,231,305,8,307,30.0
7940,train2634,0,336,25,338,30.0
7941,train2634,0,336,21,338,30.0
7942,train2635,228,423,24,426,30.0
7943,train2635,15,57,8,426,30.0
7944,train2635,132,210,8,426,30.0
7945,train2635,299,359,8,426,30.0
7946,train2636,123,249,11,250,30.0
7947,train2636,147,160,8,250,30.0
7948,train2637,0,267,24,268,30.0
7949,train2637,35,69,7,268,30.0
7950,train2638,16,105,49,262,30.0
7951,train2638,99,153,19,262,30.0
7952,train2638,66,166,7,262,30.0
7953,train2639,81,110,49,151,30.0
7954,train2639,81,117,1,151,30.0
7955,train2639,116,147,13,151,30.0
7956,train2640,152,210,9,311,30.0
7957,train2640,287,310,7,311,30.0
7958,train2640,0,113,19,311,30.0
7959,train2640,113,309,23,311,30.0
7960,train2640,0,310,25,311,30.0
7961,train2641,112,246,24,299,30.0
7962,train2641,99,118,5,299,30.0
7963,train2641,139,159,6,299,30.0
7964,train2641,162,218,9,299,30.0
7965,train2641,248,293,8,299,30.0
7966,train2642,0,239,49,241,30.0
7967,train2642,92,149,9,241,30.0
7968,train2643,77,307,49,308,30.0
7969,train2643,56,89,1,308,30.0
7970,train2643,194,212,7,308,30.0
7971,train2644,0,276,21,344,30.0
7972,train2644,306,342,49,344,30.0
7973,train2645,31,71,8,164,29.0
7974,train2645,74,114,8,164,29.0
7975,train2646,68,392,12,409,30.0
7976,train2646,123,405,0,409,30.0
7977,train2646,0,72,2,409,30.0
7978,train2647,201,237,30,384,30.0
7979,train2647,335,381,49,384,30.0
7980,train2648,0,30,21,251,30.0
7981,train2648,58,249,49,251,30.0
7982,train2648,27,117,28,251,30.0
7983,train2648,0,87,1,251,30.0
7984,train2649,54,249,24,250,30.0
7985,train2649,0,249,19,250,30.0
7986,train2650,198,231,9,319,30.0
7987,train2650,0,206,7,319,30.0
7988,train2650,0,36,21,319,30.0
7989,train2650,77,317,11,319,30.0
7990,train2651,33,114,44,302,30.0
7991,train2651,123,297,21,302,30.0
7992,train2652,0,146,12,147,29.0
7993,train2652,106,115,5,147,29.0
7994,train2652,115,136,6,147,29.0
7995,train2653,81,99,47,289,30.0
7996,train2653,165,198,9,289,30.0
7997,train2654,117,247,26,249,30.0
7998,train2654,0,92,37,249,30.0
7999,train2655,0,363,28,364,30.0
8000,train2655,38,203,19,364,30.0
8001,train2655,216,363,13,364,30.0
8002,train2655,0,18,13,364,30.0
8003,train2655,0,29,8,364,30.0
8004,train2655,278,311,10,364,30.0
8005,train2656,2,40,49,437,30.0
8006,train2656,146,436,49,437,30.0
8007,train2656,0,72,9,437,30.0
8008,train2656,53,106,30,437,30.0
8009,train2656,98,145,8,437,30.0
8010,train2656,221,247,5,437,30.0
8011,train2657,28,100,42,253,29.0
8012,train2657,98,155,47,253,29.0
8013,train2658,0,156,0,318,30.0
8014,train2658,156,303,1,318,30.0
8015,train2658,197,315,49,318,30.0
8016,train2659,0,403,21,404,30.0
8017,train2659,0,19,8,404,30.0
8018,train2659,90,403,24,404,30.0
8019,train2660,0,327,21,328,30.0
8020,train2660,239,327,8,328,30.0
8021,train2661,54,168,24,211,30.0
8022,train2661,54,78,48,211,30.0
8023,train2661,144,161,48,211,30.0
8024,train2661,166,186,48,211,30.0
8025,train2661,117,150,10,211,30.0
8026,train2662,0,285,38,290,29.0
8027,train2662,107,138,31,290,29.0
8028,train2662,175,200,30,290,29.0
8029,train2662,43,105,8,290,29.0
8030,train2662,138,202,8,290,29.0
8031,train2663,0,35,9,381,29.0
8032,train2663,0,380,21,381,29.0
8033,train2664,0,346,11,347,30.0
8034,train2664,0,40,24,347,30.0
8035,train2665,42,74,5,365,30.0
8036,train2665,42,141,22,365,30.0
8037,train2665,126,156,6,365,30.0
8038,train2665,155,168,20,365,30.0
8039,train2665,155,233,8,365,30.0
8040,train2665,204,311,24,365,30.0
8041,train2666,0,190,8,299,30.0
8042,train2666,0,297,21,299,30.0
8043,train2667,0,271,21,273,30.0
8044,train2667,0,82,0,273,30.0
8045,train2668,35,117,49,228,29.0
8046,train2668,117,137,48,228,29.0
8047,train2668,21,40,6,228,29.0
8048,train2669,0,238,25,240,30.0
8049,train2669,0,238,22,240,30.0
8050,train2669,0,38,5,240,30.0
8051,train2669,38,100,6,240,30.0
8052,train2670,38,228,22,376,30.0
8053,train2670,39,69,7,376,30.0
8054,train2670,137,167,9,376,30.0
8055,train2670,302,342,8,376,30.0
8056,train2671,0,20,21,306,30.0
8057,train2671,20,263,19,306,30.0
8058,train2671,260,305,21,306,30.0
8059,train2671,11,165,8,306,30.0
8060,train2672,309,366,11,369,30.0
8061,train2672,233,293,7,369,30.0
8062,train2672,315,334,5,369,30.0
8063,train2673,24,99,27,185,30.0
8064,train2673,111,153,26,185,30.0
8065,train2673,10,138,0,185,30.0
8066,train2674,0,263,49,427,30.0
8067,train2674,0,48,6,427,30.0
8068,train2674,267,342,12,427,30.0
8069,train2675,81,208,38,213,30.0
8070,train2675,102,125,8,213,30.0
8071,train2676,0,252,24,253,30.0
8072,train2676,53,75,12,253,30.0
